年度,地區別,蔬菜類別,種植面積,收穫面積,每公頃平均產量,產量
2014,基隆市,蘆筍,-,-,-,-
2014,新竹市,蘆筍,-,-,-,-
2014,嘉義市,蘆筍,2,2,3300,6
2014,金門縣,蘆筍,-,-,-,-
2014,連江縣,蘆筍,-,-,-,-
2014,新北市,茭白筍,153,153,8528,1306
2014,台北市,茭白筍,7,7,18608,126
2014,台中市,茭白筍,19,19,17294,329
2014,台南市,茭白筍,0,0,9000,0
2014,高雄市,茭白筍,0,0,15000,3
2014,宜蘭縣,茭白筍,28,28,17674,496
2014,桃園縣,茭白筍,45,45,13946,628
2014,新竹縣,茭白筍,21,21,10695,228
2014,苗栗縣,茭白筍,3,3,16662,46
2014,彰化縣,茭白筍,3,3,22467,59
2014,南投縣,茭白筍,1684,1684,23171,39030
2014,雲林縣,茭白筍,1,1,9146,6
2014,嘉義縣,茭白筍,2,2,8263,16
2014,屏東縣,茭白筍,1,1,12008,7
2014,台東縣,茭白筍,1,1,16425,17
2014,花蓮縣,茭白筍,8,8,9517,77
2014,澎湖縣,茭白筍,-,-,-,-
2014,基隆市,茭白筍,-,-,-,-
2014,新竹市,茭白筍,3,3,12634,42
2014,嘉義市,茭白筍,-,-,-,-
2014,金門縣,茭白筍,-,-,-,-
2014,連江縣,茭白筍,-,-,-,-
2014,新北市,其他莖菜類,23,23,12935,302
2014,台北市,其他莖菜類,37,37,6224,232
2014,台中市,其他莖菜類,12,12,15004,179
2014,台南市,其他莖菜類,480,480,3591,1723
2014,高雄市,其他莖菜類,88,88,18113,1586
2014,宜蘭縣,其他莖菜類,20,20,14792,296
2014,桃園縣,其他莖菜類,124,124,13841,1723
2014,新竹縣,其他莖菜類,17,17,13653,234
2014,苗栗縣,其他莖菜類,59,59,11712,685
2014,彰化縣,其他莖菜類,377,377,29719,11199
2014,南投縣,其他莖菜類,25,25,10845,273
2014,雲林縣,其他莖菜類,328,328,23514,7702
2014,嘉義縣,其他莖菜類,206,206,13941,2876
2014,屏東縣,其他莖菜類,8,8,11841,99
2014,台東縣,其他莖菜類,4,4,19031,68
2014,花蓮縣,其他莖菜類,51,51,10895,555
2014,澎湖縣,其他莖菜類,9,9,9057,77
2014,基隆市,其他莖菜類,0,0,9500,2
2014,新竹市,其他莖菜類,2,2,13671,27
2014,嘉義市,其他莖菜類,13,13,18380,238
2014,金門縣,其他莖菜類,0,0,24100,2
2014,連江縣,其他莖菜類,-,-,-,-
2014,新北市,甘藍,100,100,19723,1976
2014,台北市,甘藍,53,53,10079,532
2014,台中市,甘藍,573,573,55482,31806
2014,台南市,甘藍,369,369,45864,16925
2014,高雄市,甘藍,179,179,38191,6836
2014,宜蘭縣,甘藍,1141,1141,66267,75581
2014,桃園縣,甘藍,101,101,24732,2488
2014,新竹縣,甘藍,155,155,31758,4933
2014,苗栗縣,甘藍,107,107,35104,3765
2014,彰化縣,甘藍,1293,1293,41192,53266
2014,南投縣,甘藍,605,605,51754,31293
2014,雲林縣,甘藍,2043,2043,49254,100634
2014,嘉義縣,甘藍,385,385,51777,19918
2014,屏東縣,甘藍,383,383,40004,15305
2014,台東縣,甘藍,212,212,32682,6924
2014,花蓮縣,甘藍,153,153,23348,3575
2014,澎湖縣,甘藍,29,29,14203,410
2014,基隆市,甘藍,0,0,10413,4
2014,新竹市,甘藍,7,7,17451,125
2014,嘉義市,甘藍,1,1,16000,8
2014,金門縣,甘藍,4,4,27210,114
2014,連江縣,甘藍,-,-,-,-
2014,新北市,大芥菜,67,67,15771,1053
2014,台北市,大芥菜,57,57,12090,691
2014,台中市,大芥菜,3,3,18140,48
2014,台南市,大芥菜,168,168,40965,6862
2014,高雄市,大芥菜,33,33,16530,546
2014,宜蘭縣,大芥菜,8,8,18513,157
2014,桃園縣,大芥菜,34,34,24468,841
2014,新竹縣,大芥菜,37,37,18908,700
2014,苗栗縣,大芥菜,53,53,27660,1474
2014,彰化縣,大芥菜,82,82,36482,2974
2014,南投縣,大芥菜,3,3,18259,49
2014,雲林縣,大芥菜,308,308,23354,7185
2014,嘉義縣,大芥菜,816,816,21418,17474
2014,屏東縣,大芥菜,2,2,13628,23
2014,台東縣,大芥菜,3,3,18459,49
2014,花蓮縣,大芥菜,37,37,13575,500
2014,澎湖縣,大芥菜,2,2,8843,18
2014,基隆市,大芥菜,1,1,10014,7
2014,新竹市,大芥菜,2,2,14257,25
2014,嘉義市,大芥菜,-,-,-,-
2014,金門縣,大芥菜,0,0,21590,6
2014,連江縣,大芥菜,-,-,-,-
2014,新北市,結球白菜,35,35,17244,606
2014,台北市,結球白菜,57,57,13689,785
2014,台中市,結球白菜,26,26,30392,803
2014,台南市,結球白菜,10,10,40627,396
2014,高雄市,結球白菜,17,17,34083,595
2014,宜蘭縣,結球白菜,137,137,61968,8496
2014,桃園縣,結球白菜,8,8,17617,146
2014,新竹縣,結球白菜,30,30,24397,731
2014,苗栗縣,結球白菜,17,17,26395,440
2014,彰化縣,結球白菜,518,518,40167,20818
2014,南投縣,結球白菜,24,24,40913,968
2014,雲林縣,結球白菜,910,910,42675,38828
2014,嘉義縣,結球白菜,66,66,41382,2736
2014,屏東縣,結球白菜,75,75,36387,2742
2014,台東縣,結球白菜,29,29,29720,868
2014,花蓮縣,結球白菜,49,49,21117,1041
2014,澎湖縣,結球白菜,-,-,-,-
2014,基隆市,結球白菜,0,0,10000,0
2014,新竹市,結球白菜,1,1,12000,15
2014,嘉義市,結球白菜,-,-,-,-
2014,金門縣,結球白菜,2,2,28235,69
2014,連江縣,結球白菜,-,-,-,-
2014,新北市,不結球白菜,243,243,15061,3662
2014,台北市,不結球白菜,107,107,9208,989
2014,台中市,不結球白菜,12,12,13450,164
2014,台南市,不結球白菜,182,182,15171,2760
2014,高雄市,不結球白菜,340,340,12946,4404
2014,宜蘭縣,不結球白菜,9,9,11125,95
2014,桃園縣,不結球白菜,455,455,19655,8941
2014,新竹縣,不結球白菜,20,20,14831,294
2014,苗栗縣,不結球白菜,54,54,13648,741
2014,彰化縣,不結球白菜,90,90,18976,1707
2014,南投縣,不結球白菜,2,2,11194,18
2014,雲林縣,不結球白菜,2486,2486,20822,51773
2014,嘉義縣,不結球白菜,42,42,13323,566
2014,屏東縣,不結球白菜,49,49,12336,606
2014,台東縣,不結球白菜,7,7,13021,92
2014,花蓮縣,不結球白菜,61,61,12381,750
2014,澎湖縣,不結球白菜,37,37,7312,272
2014,基隆市,不結球白菜,0,0,10100,3
2014,新竹市,不結球白菜,1,1,10984,15
2014,嘉義市,不結球白菜,-,-,-,-
2014,金門縣,不結球白菜,4,4,17991,66
2014,連江縣,不結球白菜,-,-,-,-
2014,新北市,甕菜,123,123,15223,1865
2014,台北市,甕菜,55,55,11485,636
2014,台中市,甕菜,133,132,15809,2091
2014,台南市,甕菜,78,78,24906,1942
2014,高雄市,甕菜,73,73,12989,948
2014,宜蘭縣,甕菜,20,20,35111,716
2014,桃園縣,甕菜,177,177,18984,3359
2014,新竹縣,甕菜,11,11,12552,140
2014,苗栗縣,甕菜,7,7,14453,103
2014,彰化縣,甕菜,36,36,30282,1092
2014,南投縣,甕菜,20,20,18786,376
2014,雲林縣,甕菜,812,812,17074,13858
2014,嘉義縣,甕菜,51,51,12670,650
2014,屏東縣,甕菜,40,40,12407,500
2014,台東縣,甕菜,1,1,14340,14
2014,花蓮縣,甕菜,11,11,10521,113
2014,澎湖縣,甕菜,6,6,7964,49
2014,基隆市,甕菜,0,0,9721,2
2014,新竹市,甕菜,1,1,12792,17
2014,嘉義市,甕菜,-,-,-,-
2014,金門縣,甕菜,1,1,17539,12
2014,連江縣,甕菜,-,-,-,-
2014,新北市,芹菜,27,27,12949,352
2014,台北市,芹菜,19,19,10420,196
2014,台中市,芹菜,0,0,17113,5
2014,台南市,芹菜,11,11,25150,275
2014,高雄市,芹菜,112,112,16108,1800
2014,宜蘭縣,芹菜,1,1,21230,26
2014,桃園縣,芹菜,18,18,19802,361
2014,新竹縣,芹菜,10,10,12630,131
2014,苗栗縣,芹菜,8,8,13349,109
2014,彰化縣,芹菜,166,166,25564,4252
2014,南投縣,芹菜,-,-,-,-
2014,雲林縣,芹菜,563,563,21949,12353
2014,嘉義縣,芹菜,3,3,13925,39
2014,屏東縣,芹菜,23,23,13080,306
2014,台東縣,芹菜,0,0,11240,3
2014,花蓮縣,芹菜,4,4,10893,40
2014,澎湖縣,芹菜,2,2,8497,13
2014,基隆市,芹菜,0,0,9000,1
2014,新竹市,芹菜,1,1,12383,17
2014,嘉義市,芹菜,-,-,-,-
2014,金門縣,芹菜,0,0,21733,11
2014,連江縣,芹菜,-,-,-,-
2014,新北市,其他葉菜類,975,975,14149,13794
2014,台北市,其他葉菜類,330,330,9509,3134
2014,台中市,其他葉菜類,305,304,13312,4040
2014,台南市,其他葉菜類,331,331,13774,4552
2014,高雄市,其他葉菜類,858,858,13885,11914
2014,宜蘭縣,其他葉菜類,329,329,15063,4950
2014,桃園縣,其他葉菜類,2839,2839,17141,48655
2014,新竹縣,其他葉菜類,229,229,13659,3122
2014,苗栗縣,其他葉菜類,347,347,13502,4683
2014,彰化縣,其他葉菜類,492,492,12542,6165
2014,南投縣,其他葉菜類,315,315,15543,4893
2014,雲林縣,其他葉菜類,8011,8011,17360,139080
2014,嘉義縣,其他葉菜類,532,532,12496,6645
2014,屏東縣,其他葉菜類,696,696,16410,11416
2014,台東縣,其他葉菜類,70,70,6146,430
2014,花蓮縣,其他葉菜類,695,695,7716,5365
2014,澎湖縣,其他葉菜類,13,13,7888,100
2014,基隆市,其他葉菜類,4,4,10350,43
2014,新竹市,其他葉菜類,14,14,12200,168
2014,嘉義市,其他葉菜類,1,1,11066,14
2014,金門縣,其他葉菜類,1,1,19892,25
2014,連江縣,其他葉菜類,-,-,-,-
2014,新北市,花椰菜,28,28,12836,361
2014,台北市,花椰菜,9,9,8966,81
2014,台中市,花椰菜,5,5,17440,88
2014,台南市,花椰菜,66,66,19918,1305
2014,高雄市,花椰菜,512,512,24570,12581
2014,宜蘭縣,花椰菜,3,3,15666,54
2014,桃園縣,花椰菜,11,11,15193,167
2014,新竹縣,花椰菜,16,16,16020,256
2014,苗栗縣,花椰菜,47,47,21464,1006
2014,彰化縣,花椰菜,1135,1135,29593,33591
2014,南投縣,花椰菜,5,5,19673,96
2014,雲林縣,花椰菜,629,629,24328,15304
2014,嘉義縣,花椰菜,756,756,18406,13923
2014,屏東縣,花椰菜,2,2,17354,27
2014,台東縣,花椰菜,8,8,21991,184
2014,花蓮縣,花椰菜,13,13,12285,154
2014,澎湖縣,花椰菜,21,21,9764,207
2014,基隆市,花椰菜,0,0,10000,0
2014,新竹市,花椰菜,3,3,12350,34
2014,嘉義市,花椰菜,-,-,-,-
2014,金門縣,花椰菜,2,2,19564,32
2014,連江縣,花椰菜,-,-,-,-
2014,新北市,金針菜,9,9,976,9
2014,台北市,金針菜,1,1,657,0
2014,台中市,金針菜,0,0,700,0
2014,台南市,金針菜,1,1,1067,1
2014,高雄市,金針菜,5,5,631,3
2014,宜蘭縣,金針菜,0,0,500,0
2014,桃園縣,金針菜,0,0,140,0
2014,新竹縣,金針菜,1,1,757,1
2014,苗栗縣,金針菜,7,7,1008,7
2014,彰化縣,金針菜,0,0,600,0
2014,南投縣,金針菜,25,25,800,20
2014,雲林縣,金針菜,10,10,992,10
2014,嘉義縣,金針菜,3,3,540,1
2014,屏東縣,金針菜,-,-,-,-
2014,台東縣,金針菜,76,64,959,62
2014,花蓮縣,金針菜,502,434,497,216
2014,澎湖縣,金針菜,-,-,-,-
2014,基隆市,金針菜,0,0,794,0
2014,新竹市,金針菜,-,-,-,-
2014,嘉義市,金針菜,1,1,950,1
2014,金門縣,金針菜,-,-,-,-
2014,連江縣,金針菜,-,-,-,-
2014,新北市,越瓜,-,-,-,-
2014,台北市,越瓜,0,0,7956,1
2014,台中市,越瓜,3,3,11608,39
2014,台南市,越瓜,2,2,16260,28
2014,高雄市,越瓜,10,10,21893,209
2014,宜蘭縣,越瓜,1,1,15153,15
2014,桃園縣,越瓜,1,1,13000,13
2014,新竹縣,越瓜,5,5,14772,78
2014,苗栗縣,越瓜,3,3,21947,74
2014,彰化縣,越瓜,25,25,20642,514
2014,南投縣,越瓜,-,-,-,-
2014,雲林縣,越瓜,54,54,18809,1008
2014,嘉義縣,越瓜,105,105,14992,1567
2014,屏東縣,越瓜,16,16,17525,285
2014,台東縣,越瓜,-,-,-,-
2014,花蓮縣,越瓜,1,1,12800,12
2014,澎湖縣,越瓜,9,9,7089,65
2014,基隆市,越瓜,-,-,-,-
2014,新竹市,越瓜,2,2,13000,20
2014,嘉義市,越瓜,0,0,6500,3
2014,金門縣,越瓜,-,-,-,-
2014,連江縣,越瓜,-,-,-,-
2014,新北市,胡瓜,43,43,11159,482
2014,台北市,胡瓜,0,0,3267,0
2014,台中市,胡瓜,7,7,17497,118
2014,台南市,胡瓜,53,53,20382,1088
2014,高雄市,胡瓜,322,322,26741,8604
2014,宜蘭縣,胡瓜,16,16,16477,262
2014,桃園縣,胡瓜,9,9,15779,145
2014,新竹縣,胡瓜,10,10,12216,120
2014,苗栗縣,胡瓜,104,104,19811,2052
2014,彰化縣,胡瓜,223,223,25835,5767
2014,南投縣,胡瓜,116,116,15683,1815
2014,雲林縣,胡瓜,203,203,18725,3803
2014,嘉義縣,胡瓜,109,109,19122,2090
2014,屏東縣,胡瓜,796,796,24599,19591
2014,台東縣,胡瓜,16,16,18022,287
2014,花蓮縣,胡瓜,38,38,12954,494
2014,澎湖縣,胡瓜,3,3,6316,19
2014,基隆市,胡瓜,1,1,9384,12
2014,新竹市,胡瓜,2,2,10000,16
2014,嘉義市,胡瓜,1,1,6500,3
2014,金門縣,胡瓜,1,1,17616,9
2014,連江縣,胡瓜,-,-,-,-
2014,新北市,冬瓜,59,59,11400,671
2014,台北市,冬瓜,5,5,14742,70
2014,台中市,冬瓜,115,115,26876,3081
2014,台南市,冬瓜,6,6,20684,127
2014,高雄市,冬瓜,52,52,32479,1694
2014,宜蘭縣,冬瓜,21,21,21936,455
2014,桃園縣,冬瓜,22,22,15685,343
2014,新竹縣,冬瓜,11,11,15957,171
2014,苗栗縣,冬瓜,61,61,24334,1495
2014,彰化縣,冬瓜,248,248,31869,7902
2014,南投縣,冬瓜,1,1,19049,12
2014,雲林縣,冬瓜,52,52,22395,1165
2014,嘉義縣,冬瓜,49,49,23678,1160
2014,屏東縣,冬瓜,202,202,20581,4157
2014,台東縣,冬瓜,101,101,20622,2083
2014,花蓮縣,冬瓜,211,211,17003,3582
2014,澎湖縣,冬瓜,1,1,8579,8
2014,基隆市,冬瓜,-,-,-,-
2014,新竹市,冬瓜,2,2,14016,34
2014,嘉義市,冬瓜,1,1,24000,12
2014,金門縣,冬瓜,0,0,21989,6
2014,連江縣,冬瓜,-,-,-,-
2014,新北市,苦瓜,14,14,11334,156
2014,台北市,苦瓜,0,0,6912,1
2014,台中市,苦瓜,161,161,18315,2952
2014,台南市,苦瓜,30,30,20102,608
2014,高雄市,苦瓜,99,99,18681,1851
2014,宜蘭縣,苦瓜,3,3,18195,47
2014,桃園縣,苦瓜,2,2,14143,22
2014,新竹縣,苦瓜,14,14,11870,160
2014,苗栗縣,苦瓜,72,72,16161,1170
2014,彰化縣,苦瓜,220,220,23458,5163
2014,南投縣,苦瓜,89,89,16499,1463
2014,雲林縣,苦瓜,21,21,16453,347
2014,嘉義縣,苦瓜,116,116,15489,1802
2014,屏東縣,苦瓜,609,608,18618,11325
2014,台東縣,苦瓜,8,8,26839,227
2014,花蓮縣,苦瓜,29,29,11973,342
2014,澎湖縣,苦瓜,1,1,6200,9
2014,基隆市,苦瓜,0,0,9706,2
2014,新竹市,苦瓜,0,0,5000,1
2014,嘉義市,苦瓜,3,3,7000,19
2014,金門縣,苦瓜,0,0,16335,3
2014,連江縣,苦瓜,-,-,-,-
2014,新北市,茄子,27,27,9908,265
2014,台北市,茄子,6,6,7375,42
2014,台中市,茄子,6,6,13233,77
2014,台南市,茄子,6,6,15952,89
2014,高雄市,茄子,116,116,16026,1863
2014,宜蘭縣,茄子,1,1,13607,17
2014,桃園縣,茄子,1,1,12195,13
2014,新竹縣,茄子,9,9,11296,103
2014,苗栗縣,茄子,9,9,10199,87
2014,彰化縣,茄子,177,177,22873,4046
2014,南投縣,茄子,133,131,14397,1893
2014,雲林縣,茄子,99,99,17946,1784
2014,嘉義縣,茄子,14,14,17148,237
2014,屏東縣,茄子,675,675,23399,15791
2014,台東縣,茄子,3,3,14835,43
2014,花蓮縣,茄子,21,21,8616,183
2014,澎湖縣,茄子,-,-,-,-
2014,基隆市,茄子,0,0,9975,2
2014,新竹市,茄子,1,1,9000,6
2014,嘉義市,茄子,-,-,-,-
2014,金門縣,茄子,0,0,17391,2
2014,連江縣,茄子,-,-,-,-
2014,新北市,菜豆,41,41,9388,385
2014,台北市,菜豆,2,2,6145,13
2014,台中市,菜豆,2,2,12480,25
2014,台南市,菜豆,15,15,14494,211
2014,高雄市,菜豆,135,135,13288,1796
2014,宜蘭縣,菜豆,6,6,18165,108
2014,桃園縣,菜豆,1,1,15605,23
2014,新竹縣,菜豆,6,6,9789,59
2014,苗栗縣,菜豆,6,6,8383,51
2014,彰化縣,菜豆,89,89,15202,1358
2014,南投縣,菜豆,2,2,11884,25
2014,雲林縣,菜豆,88,88,11937,1053
2014,嘉義縣,菜豆,47,47,10406,494
2014,屏東縣,菜豆,341,340,11780,4002
2014,台東縣,菜豆,8,8,6331,52
2014,花蓮縣,菜豆,17,17,9772,167
2014,澎湖縣,菜豆,17,17,6840,114
2014,基隆市,菜豆,0,0,9500,1
2014,新竹市,菜豆,1,1,9000,11
2014,嘉義市,菜豆,1,1,12000,7
2014,金門縣,菜豆,0,0,16220,3
2014,連江縣,菜豆,-,-,-,-
2014,新北市,豌豆,3,3,9516,30
2014,台北市,豌豆,-,-,-,-
2014,台中市,豌豆,9,9,7853,69
2014,台南市,豌豆,0,0,5000,0
2014,高雄市,豌豆,2,2,7408,14
2014,宜蘭縣,豌豆,0,0,14250,2
2014,桃園縣,豌豆,0,0,7167,2
2014,新竹縣,豌豆,1,1,7199,6
2014,苗栗縣,豌豆,0,0,7200,2
2014,彰化縣,豌豆,613,613,7532,4615
2014,南投縣,豌豆,20,20,10248,200
2014,雲林縣,豌豆,13,13,7246,97
2014,嘉義縣,豌豆,10,10,5439,52
2014,屏東縣,豌豆,0,0,7000,3
2014,台東縣,豌豆,1,1,7030,7
2014,花蓮縣,豌豆,3,3,8998,29
2014,澎湖縣,豌豆,-,-,-,-
2014,基隆市,豌豆,-,-,-,-
2014,新竹市,豌豆,-,-,-,-
2014,嘉義市,豌豆,-,-,-,-
2014,金門縣,豌豆,0,0,7475,0
2014,連江縣,豌豆,-,-,-,-
2014,新北市,毛豆,0,0,4500,0
2014,台北市,毛豆,-,-,-,-
2014,台中市,毛豆,4,4,11114,47
2014,台南市,毛豆,134,134,8958,1200
2014,高雄市,毛豆,1480,1480,10102,14947
2014,宜蘭縣,毛豆,-,-,-,-
2014,桃園縣,毛豆,-,-,-,-
2014,新竹縣,毛豆,0,0,9111,4
2014,苗栗縣,毛豆,0,0,9000,0
2014,彰化縣,毛豆,172,172,8646,1485
2014,南投縣,毛豆,0,0,7200,0
2014,雲林縣,毛豆,1399,1399,6404,8958
2014,嘉義縣,毛豆,642,642,9858,6331
2014,屏東縣,毛豆,4701,4701,6355,29874
2014,台東縣,毛豆,-,-,-,-
2014,花蓮縣,毛豆,-,-,-,-
2014,澎湖縣,毛豆,-,-,-,-
2014,基隆市,毛豆,-,-,-,-
2014,新竹市,毛豆,-,-,-,-
2014,嘉義市,毛豆,-,-,-,-
2014,金門縣,毛豆,-,-,-,-
2014,連江縣,毛豆,-,-,-,-
2014,新北市,番茄,1,1,10717,11
2014,台北市,番茄,22,22,17045,367
2014,台中市,番茄,124,124,20616,2557
2014,台南市,番茄,896,896,29349,26310
2014,高雄市,番茄,855,854,27669,23641
2014,宜蘭縣,番茄,99,99,26254,2596
2014,桃園縣,番茄,43,43,18251,790
2014,新竹縣,番茄,41,41,21301,877
2014,苗栗縣,番茄,243,243,22891,5564
2014,彰化縣,番茄,412,412,26975,11108
2014,南投縣,番茄,449,449,27830,12500
2014,雲林縣,番茄,600,600,27967,16776
2014,嘉義縣,番茄,1049,1049,22141,23225
2014,屏東縣,番茄,139,139,24460,3388
2014,台東縣,番茄,164,163,29123,4757
2014,花蓮縣,番茄,69,69,13129,910
2014,澎湖縣,番茄,11,11,9558,103
2014,基隆市,番茄,-,-,-,-
2014,新竹市,番茄,0,0,12000,5
2014,嘉義市,番茄,29,29,19784,579
2014,金門縣,番茄,0,0,24891,3
2014,連江縣,番茄,-,-,-,-
2014,新北市,番椒,2,2,8895,20
2014,台北市,番椒,9,9,9897,87
2014,台中市,番椒,102,102,9439,961
2014,台南市,番椒,169,169,9486,1599
2014,高雄市,番椒,205,205,10992,2253
2014,宜蘭縣,番椒,3,3,12379,32
2014,桃園縣,番椒,8,8,7386,62
2014,新竹縣,番椒,11,11,12083,136
2014,苗栗縣,番椒,57,57,8893,504
2014,彰化縣,番椒,85,85,9304,786
2014,南投縣,番椒,388,388,15533,6025
2014,雲林縣,番椒,331,331,13228,4381
2014,嘉義縣,番椒,563,563,8050,4531
2014,屏東縣,番椒,399,399,10829,4316
2014,台東縣,番椒,86,86,8076,692
2014,花蓮縣,番椒,71,71,9576,682
2014,澎湖縣,番椒,3,3,6485,22
2014,基隆市,番椒,0,0,9000,0
2014,新竹市,番椒,0,0,5350,0
2014,嘉義市,番椒,7,7,8856,60
2014,金門縣,番椒,0,0,13400,4
2014,連江縣,番椒,-,-,-,-
2014,新北市,洋香瓜,0,0,18050,1
2014,台北市,洋香瓜,0,0,9500,1
2014,台中市,洋香瓜,3,3,20375,67
2014,台南市,洋香瓜,1682,1682,13543,22784
2014,高雄市,洋香瓜,275,275,13347,3666
2014,宜蘭縣,洋香瓜,37,37,11776,437
2014,桃園縣,洋香瓜,23,23,12107,282
2014,新竹縣,洋香瓜,18,18,9446,175
2014,苗栗縣,洋香瓜,4,4,15806,64
2014,彰化縣,洋香瓜,101,101,23827,2410
2014,南投縣,洋香瓜,1,1,12115,16
2014,雲林縣,洋香瓜,395,395,18226,7191
2014,嘉義縣,洋香瓜,381,381,11884,4528
2014,屏東縣,洋香瓜,34,34,13137,450
2014,台東縣,洋香瓜,-,-,-,-
2014,花蓮縣,洋香瓜,-,-,-,-
2014,澎湖縣,洋香瓜,42,42,10039,425
2014,基隆市,洋香瓜,-,-,-,-
2014,新竹市,洋香瓜,-,-,-,-
2014,嘉義市,洋香瓜,1,1,6500,5
2014,金門縣,洋香瓜,-,-,-,-
2014,連江縣,洋香瓜,-,-,-,-
2014,新北市,西瓜,50,50,14399,715
2014,台北市,西瓜,-,-,-,-
2014,台中市,西瓜,424,424,33933,14394
2014,台南市,西瓜,2272,2272,13241,30082
2014,高雄市,西瓜,661,661,14851,9814
2014,宜蘭縣,西瓜,657,657,27989,18391
2014,桃園縣,西瓜,240,240,12516,3001
2014,新竹縣,西瓜,54,54,17218,931
2014,苗栗縣,西瓜,414,414,14384,5962
2014,彰化縣,西瓜,363,363,24607,8933
2014,南投縣,西瓜,2,2,18000,36
2014,雲林縣,西瓜,1558,1558,22851,35606
2014,嘉義縣,西瓜,631,631,16830,10612
2014,屏東縣,西瓜,931,931,16940,15772
2014,台東縣,西瓜,129,129,22772,2926
2014,花蓮縣,西瓜,2105,2105,25488,53645
2014,澎湖縣,西瓜,50,50,8530,429
2014,基隆市,西瓜,-,-,-,-
2014,新竹市,西瓜,2,2,16000,30
2014,嘉義市,西瓜,-,-,-,-
2014,金門縣,西瓜,3,3,17815,50
2014,連江縣,西瓜,-,-,-,-
2014,新北市,香瓜,2,2,7506,13
2014,台北市,香瓜,0,0,7678,1
2014,台中市,香瓜,32,32,15558,501
2014,台南市,香瓜,100,100,13165,1318
2014,高雄市,香瓜,478,478,13112,6264
2014,宜蘭縣,香瓜,31,31,14116,441
2014,桃園縣,香瓜,11,11,6803,78
2014,新竹縣,香瓜,2,2,13939,23
2014,苗栗縣,香瓜,38,38,7502,288
2014,彰化縣,香瓜,215,215,18572,3995
2014,南投縣,香瓜,3,3,11934,34
2014,雲林縣,香瓜,463,463,16150,7477
2014,嘉義縣,香瓜,264,264,11391,3012
2014,屏東縣,香瓜,285,285,12592,3587
2014,台東縣,香瓜,0,0,14000,4
2014,花蓮縣,香瓜,1,1,17257,12
2014,澎湖縣,香瓜,0,0,8044,3
2014,基隆市,香瓜,-,-,-,-
2014,新竹市,香瓜,-,-,-,-
2014,嘉義市,香瓜,-,-,-,-
2014,金門縣,香瓜,0,0,14643,5
2014,連江縣,香瓜,-,-,-,-
2014,新北市,草莓,0,0,3200,0
2014,台北市,草莓,1,1,11541,12
2014,台中市,草莓,5,5,12239,56
2014,台南市,草莓,2,2,12549,31
2014,高雄市,草莓,2,2,10216,19
2014,宜蘭縣,草莓,-,-,-,-
2014,桃園縣,草莓,1,1,6353,5
2014,新竹縣,草莓,13,13,9371,120
2014,苗栗縣,草莓,452,452,18894,8541
2014,彰化縣,草莓,1,1,4411,3
2014,南投縣,草莓,13,13,13832,185
2014,雲林縣,草莓,1,1,6253,5
2014,嘉義縣,草莓,1,1,7714,11
2014,屏東縣,草莓,-,-,-,-
2014,台東縣,草莓,2,2,10903,17
2014,花蓮縣,草莓,3,3,10068,30
2014,澎湖縣,草莓,-,-,-,-
2014,基隆市,草莓,-,-,-,-
2014,新竹市,草莓,-,-,-,-
2014,嘉義市,草莓,-,-,-,-
2014,金門縣,草莓,-,-,-,-
2014,連江縣,草莓,-,-,-,-
2014,新北市,其他果菜類,250,250,10406,2600
2014,台北市,其他果菜類,85,85,8798,748
2014,台中市,其他果菜類,207,206,13909,2863
2014,台南市,其他果菜類,1373,1373,15721,21579
2014,高雄市,其他果菜類,1020,1019,14706,14984
2014,宜蘭縣,其他果菜類,106,106,16137,1708
2014,桃園縣,其他果菜類,51,51,13467,691
2014,新竹縣,其他果菜類,48,48,13268,642
2014,苗栗縣,其他果菜類,174,173,13848,2399
2014,彰化縣,其他果菜類,513,513,20781,10670
2014,南投縣,其他果菜類,1414,1414,14978,21172
2014,雲林縣,其他果菜類,776,774,21305,16499
2014,嘉義縣,其他果菜類,1259,1258,12471,15693
2014,屏東縣,其他果菜類,1607,1607,14528,23350
2014,台東縣,其他果菜類,306,306,16814,5140
2014,花蓮縣,其他果菜類,489,488,15261,7454
2014,澎湖縣,其他果菜類,47,47,11065,522
2014,基隆市,其他果菜類,5,5,9910,46
2014,新竹市,其他果菜類,7,7,12218,90
2014,嘉義市,其他果菜類,24,24,14471,349
2014,金門縣,其他果菜類,3,3,17047,51
2014,連江縣,其他果菜類,-,-,-,-
2013,新北市,蘿蔔,85.12,85.12,17222.99107,1466.021
2013,台北市,蘿蔔,79.31,79.31,9156.676333,726.216
2013,台中市,蘿蔔,107.56,107.56,21760.87765,2340.6
2013,台南市,蘿蔔,325.04,325.04,50776.07064,16504.254
2013,高雄市,蘿蔔,254.07,254.07,36864.15161,9366.075
2013,宜蘭縣,蘿蔔,28.41,28.41,27462.3724,780.206
2013,桃園縣,蘿蔔,16.06,16.06,17657.47198,283.579
2013,新竹縣,蘿蔔,25.49,25.49,17261.08278,439.985
2013,苗栗縣,蘿蔔,77.4,77.4,15743.29457,1218.531
2013,彰化縣,蘿蔔,343.2,340.44,39561.87287,13468.444
2013,南投縣,蘿蔔,183.41,183.41,16356.98708,3000.035
2013,雲林縣,蘿蔔,794.76,794.76,46061.30404,36607.682
2013,嘉義縣,蘿蔔,331.61,331.61,39203.49205,13000.27
2013,屏東縣,蘿蔔,27.75,27.75,16613.33333,461.02
